ruling_id,case_id,docket_entry_no,ruling_stage,motion_type,moving_party,outcome,issue_scope,expert_id,findings_flags_json,decision_date,judge_citation_style_name,key_holdings_text
R-2016-1003-MSJ0,C-2016-1003,460,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-05-03","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2016-1003-Daubert1,C-2016-1003,461,Daubert,daubert,them,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-04-06","Carlos, M, Ortiz, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2016-1004-Daubert0,C-2016-1004,470,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-09-19","Carlos, M, Ortiz, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2016-1005-PI0,C-2016-1005,480,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-05-12","Rebecca, L, Ames, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2016-1005-MSJ1,C-2016-1005,481,MSJ,summary_judgment,them,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2017-04-22","Rebecca, L, Ames, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2016-1006-MSJ0,C-2016-1006,490,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2017-08-08","Samuel, J, Kerr, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2016-1007-Daubert0,C-2016-1007,500,Daubert,daubert,us,granted_in_part,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-07-24","Angela, P, Rivera, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2016-1007-PI1,C-2016-1007,501,PI,preliminary_injunction,them,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-02-05","Angela, P, Rivera, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2016-1008-PI0,C-2016-1008,510,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2019-02-07","Lisa, K, Monroe, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2016-1009-MSJ0,C-2016-1009,520,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-11-06","Evelyn, S, Park, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2016-1009-Daubert1,C-2016-1009,521,Daubert,daubert,them,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-02-07","Evelyn, S, Park, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2016-1010-Daubert0,C-2016-1010,530,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-06-17","Robert, T, Hayes, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2016-1011-PI0,C-2016-1011,540,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2018-04-08","Megan, L, Chu, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2016-1011-MSJ1,C-2016-1011,541,MSJ,summary_judgment,them,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2017-02-11","Megan, L, Chu, J.","Material factual disputes preclude summary judgment; motion denied."
R-2016-1012-MSJ0,C-2016-1012,550,MSJ,summary_judgment,us,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-10-21","Carlos, M, Ortiz, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2016-1013-Daubert0,C-2016-1013,560,Daubert,daubert,us,granted_in_part,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-10-22","Carlos, M, Ortiz, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2016-1013-PI1,C-2016-1013,561,PI,preliminary_injunction,them,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-05-15","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2016-1014-PI0,C-2016-1014,570,PI,preliminary_injunction,us,denied,injunctive_relief,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2019-09-20","Rebecca, L, Ames, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2016-1015-MSJ0,C-2016-1015,580,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-06-08","Samuel, J, Kerr, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2016-1015-Daubert1,C-2016-1015,581,Daubert,daubert,them,granted,damages,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2017-12-16","Samuel, J, Kerr, J.","Material factual disputes preclude summary judgment; motion denied."
R-2016-1016-Daubert0,C-2016-1016,590,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2017-02-02","Angela, P, Rivera, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2016-1017-PI0,C-2016-1017,600,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2017-12-06","Lisa, K, Monroe, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2016-1017-MSJ1,C-2016-1017,601,MSJ,summary_judgment,them,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-07-07","Lisa, K, Monroe, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2016-1018-MSJ0,C-2016-1018,610,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2019-01-15","Evelyn, S, Park, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2016-1019-Daubert0,C-2016-1019,620,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2019-11-05","Robert, T, Hayes, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2016-1019-PI1,C-2016-1019,621,PI,preliminary_injunction,them,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-07-16","Robert, T, Hayes, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1000-PI0,C-2017-1000,630,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-07-22","Megan, L, Chu, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1001-MSJ0,C-2017-1001,640,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-04-27","Carlos, M, Ortiz, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1001-Daubert1,C-2017-1001,641,Daubert,daubert,them,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-03-06","Carlos, M, Ortiz, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1002-Daubert0,C-2017-1002,650,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-02-28","Carlos, M, Ortiz, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1003-PI0,C-2017-1003,660,PI,preliminary_injunction,us,granted_in_part,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-08-04","Rebecca, L, Ames, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1003-MSJ1,C-2017-1003,661,MSJ,summary_judgment,them,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-09-02","Rebecca, L, Ames, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1004-MSJ0,C-2017-1004,670,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-10-07","Samuel, J, Kerr, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1005-Daubert0,C-2017-1005,680,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2018-06-19","Angela, P, Rivera, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2017-1005-PI1,C-2017-1005,681,PI,preliminary_injunction,them,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-05-04","Angela, P, Rivera, J.","Material factual disputes preclude summary judgment; motion denied."
R-2017-1006-PI0,C-2017-1006,690,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2020-03-06","Lisa, K, Monroe, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1007-MSJ0,C-2017-1007,700,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-06-18","Evelyn, S, Park, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1007-Daubert1,C-2017-1007,701,Daubert,daubert,them,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2018-06-14","Evelyn, S, Park, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2017-1008-Daubert0,C-2017-1008,710,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-07-28","Robert, T, Hayes, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1009-PI0,C-2017-1009,720,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-01-26","Megan, L, Chu, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2017-1009-MSJ1,C-2017-1009,721,MSJ,summary_judgment,them,granted_in_part,liability,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2020-10-11","Megan, L, Chu, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1010-MSJ0,C-2017-1010,730,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2019-08-10","Carlos, M, Ortiz, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1011-Daubert0,C-2017-1011,740,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-03-26","Carlos, M, Ortiz, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1011-PI1,C-2017-1011,741,PI,preliminary_injunction,them,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-10-11","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2017-1012-PI0,C-2017-1012,750,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-03-03","Rebecca, L, Ames, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1013-MSJ0,C-2017-1013,760,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-03-14","Samuel, J, Kerr, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1013-Daubert1,C-2017-1013,761,Daubert,daubert,them,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-02-03","Samuel, J, Kerr, J.","Material factual disputes preclude summary judgment; motion denied."
R-2017-1014-Daubert0,C-2017-1014,770,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-04-01","Angela, P, Rivera, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1015-PI0,C-2017-1015,780,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-12-02","Lisa, K, Monroe, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1015-MSJ1,C-2017-1015,781,MSJ,summary_judgment,them,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-12-16","Lisa, K, Monroe, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1016-MSJ0,C-2017-1016,790,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-04-19","Evelyn, S, Park, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2017-1017-Daubert0,C-2017-1017,800,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-02-12","Robert, T, Hayes, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2017-1017-PI1,C-2017-1017,801,PI,preliminary_injunction,them,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2018-07-01","Robert, T, Hayes, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1018-PI0,C-2017-1018,810,PI,preliminary_injunction,us,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-04-18","Megan, L, Chu, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2017-1019-MSJ0,C-2017-1019,820,MSJ,summary_judgment,us,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-02-25","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2017-1019-Daubert1,C-2017-1019,821,Daubert,daubert,them,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-05-07","Carlos, M, Ortiz, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2018-1000-Daubert0,C-2018-1000,830,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2019-03-16","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1001-PI0,C-2018-1001,840,PI,preliminary_injunction,us,granted_in_part,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-06-28","Rebecca, L, Ames, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2018-1001-MSJ1,C-2018-1001,841,MSJ,summary_judgment,them,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2021-04-19","Rebecca, L, Ames, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1002-MSJ0,C-2018-1002,850,MSJ,summary_judgment,us,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-06-27","Samuel, J, Kerr, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2018-1003-Daubert0,C-2018-1003,860,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2021-10-27","Angela, P, Rivera, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1003-PI1,C-2018-1003,861,PI,preliminary_injunction,them,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-01-06","Angela, P, Rivera, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2018-1004-PI0,C-2018-1004,870,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-02-05","Lisa, K, Monroe, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1005-MSJ0,C-2018-1005,880,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-01-28","Evelyn, S, Park, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2018-1005-Daubert1,C-2018-1005,881,Daubert,daubert,them,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-11-11","Evelyn, S, Park, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1006-Daubert0,C-2018-1006,890,Daubert,daubert,us,granted_in_part,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-11-02","Robert, T, Hayes, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1007-PI0,C-2018-1007,900,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-06-15","Megan, L, Chu, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1007-MSJ1,C-2018-1007,901,MSJ,summary_judgment,them,granted_in_part,liability,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2019-05-25","Megan, L, Chu, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1008-MSJ0,C-2018-1008,910,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2021-07-09","Carlos, M, Ortiz, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2018-1009-Daubert0,C-2018-1009,920,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2020-03-26","Carlos, M, Ortiz, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1009-PI1,C-2018-1009,921,PI,preliminary_injunction,them,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-10-23","Carlos, M, Ortiz, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1010-PI0,C-2018-1010,930,PI,preliminary_injunction,us,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-08-08","Rebecca, L, Ames, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
R-2018-1011-MSJ0,C-2018-1011,940,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2019-05-01","Samuel, J, Kerr, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1011-Daubert1,C-2018-1011,941,Daubert,daubert,them,denied,damages,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2021-10-26","Samuel, J, Kerr, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1012-Daubert0,C-2018-1012,950,Daubert,daubert,us,granted_in_part,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2019-01-17","Angela, P, Rivera, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1013-PI0,C-2018-1013,960,PI,preliminary_injunction,us,granted_in_part,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2019-04-19","Lisa, K, Monroe, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1013-MSJ1,C-2018-1013,961,MSJ,summary_judgment,them,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2020-06-27","Lisa, K, Monroe, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1014-MSJ0,C-2018-1014,970,MSJ,summary_judgment,us,denied,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-06-08","Evelyn, S, Park, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1015-Daubert0,C-2018-1015,980,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": true, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2021-05-22","Robert, T, Hayes, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1015-PI1,C-2018-1015,981,PI,preliminary_injunction,them,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": false}","2019-09-14","Robert, T, Hayes, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2018-1016-PI0,C-2018-1016,990,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-02-17","Megan, L, Chu, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1017-MSJ0,C-2018-1017,1000,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-12-28","Carlos, M, Ortiz, J.","The Court finds plaintiff's trade secret definitions adequate as to the narrowed scope; motion denied in part."
R-2018-1017-Daubert1,C-2018-1017,1001,Daubert,daubert,them,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2021-10-23","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1018-Daubert0,C-2018-1018,1010,Daubert,daubert,us,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2020-02-26","Carlos, M, Ortiz, J.","Material factual disputes preclude summary judgment; motion denied."
R-2018-1019-PI0,C-2018-1019,1020,PI,preliminary_injunction,us,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-07-25","Rebecca, L, Ames, J.","Defendant's motion for summary judgment is granted; no reasonable jury could find misappropriation on this record."
R-2018-1019-MSJ1,C-2018-1019,1021,MSJ,summary_judgment,them,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2019-07-23","Rebecca, L, Ames, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2019-1000-MSJ0,C-2019-1000,1030,MSJ,summary_judgment,us,granted,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2021-04-10","Samuel, J, Kerr, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2019-1001-Daubert0,C-2019-1001,1040,Daubert,daubert,us,granted,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2022-01-19","Angela, P, Rivera, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2019-1001-PI1,C-2019-1001,1041,PI,preliminary_injunction,them,granted,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2020-03-21","Angela, P, Rivera, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2019-1002-PI0,C-2019-1002,1050,PI,preliminary_injunction,us,denied,injunctive_relief,,"{\"spoliation_sanction\": false, \"adverse_inference\": true, \"trade_secret_defined_narrowly\": true}","2022-04-14","Lisa, K, Monroe, J.","Material factual disputes preclude summary judgment; motion denied."
R-2019-1003-MSJ0,C-2019-1003,1060,MSJ,summary_judgment,us,granted_in_part,liability,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2022-01-11","Evelyn, S, Park, J.","Material factual disputes preclude summary judgment; motion denied."
R-2019-1003-Daubert1,C-2019-1003,1061,Daubert,daubert,them,denied,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": true}","2022-12-18","Evelyn, S, Park, J.","Plaintiff has not identified alleged trade secrets with sufficient particularity; motion granted in part."
R-2019-1004-Daubert0,C-2019-1004,1070,Daubert,daubert,us,granted_in_part,damages,,"{\"spoliation_sanction\": false, \"adverse_inference\": false, \"trade_secret_defined_narrowly\": false}","2021-05-11","Robert, T, Hayes, J.","Cross-motions for summary judgment are denied; disputes must be resolved by a jury."
